Hour_Index,Turbine_ID,Rotor_Speed_RPM,Wind_Speed_mps,Power_Output_kW,Gearbox_Oil_Temp_C,Generator_Bearing_Temp_C,Vibration_Level_mmps,Ambient_Temp_C,Humidity_pct,Maintenance_Label,Target,Split
2062,1,15.781257190996255,9.144092694541294,1733.6746454024997,61.22903940602428,72.19904409662847,2.010665593169888,9.893679739939264,68.34623182247829,0,2,train
2063,1,15.290666493113047,8.328534753913948,1272.7858344429392,57.05505198761112,71.97468154639014,1.8876802647246265,4.003587890179339,67.4958257137363,2,1,train
2064,1,14.406668095555933,8.387772742217619,1440.20065436953,68.05373435922118,80.81262820452498,1.9945717606019795,6.970637986248848,52.80377448814032,0,1,train
2065,1,13.96518511142541,8.369728741033942,1505.1553182211185,61.934055928063,71.15193618486357,1.7947720844817283,13.677760677401112,47.51643522288311,0,1,train
2066,1,15.04076116173492,8.015479360574382,1593.0129915945104,65.06690954893419,67.56075310884268,2.4249754490960367,14.85845363119072,64.83190920948311,0,1,train
2067,1,15.620997565872734,10.743112872463746,1428.4662430905332,66.26115739959648,82.74458976709101,2.2972318474037063,0.2496103673780965,59.966423799600186,0,1,train
2068,1,13.926136822164253,6.599938028892225,1375.784803095848,59.14359489694246,78.79038365979912,2.336432149256733,18.616202582529425,41.15401682674184,1,0,train
2069,1,13.504650373802946,7.747342784290245,1543.4267269143752,66.28081509826413,71.73850297752719,1.8936210514273428,5.791388660017056,69.7666649522662,0,0,train
2070,1,13.704944874594824,6.439231773303309,1445.861178529296,66.33159850897765,69.2742109872676,2.040766146810553,14.372030947451954,46.763939675672695,0,0,train
2071,1,14.920358021794216,8.230166203579394,1582.5414118248736,74.82370500824636,77.64234152484772,2.0754815167779874,16.07714906843028,63.96459713040941,0,0,train
2072,1,17.064674650584756,7.793334423807304,1532.265405302143,71.44056071928378,74.75853022479927,1.8566845244127648,11.99189209693698,53.14992685290247,0,0,train
2073,1,16.189283453439643,9.333439166032964,1512.477857967741,66.2893080864748,69.03144072877862,2.199156702031498,11.899167275185428,65.6730562529226,0,0,train
2074,1,14.72185007279078,8.399618657383888,1419.6504366404415,72.78975878715283,76.56724881652056,1.9092864515875485,7.419677407929157,53.048308294910086,0,0,train
2075,1,14.132195988722051,8.854797915040761,1401.801042015701,63.57221559246863,69.95059746810627,1.8816282789974963,2.4680979246958765,72.8217515961706,0,0,train
2076,1,16.162980880391842,7.380128929375448,1570.7106160106564,61.41250698957789,70.17212496895081,1.9785745565658648,6.675167443400017,44.57177850962788,0,0,train
2077,1,14.508136209157836,7.587345079194573,1703.6448582962698,71.76574420733665,73.62693010985024,2.229333812741757,11.23736136226461,60.16312339342108,0,1,train
2078,1,14.996540419439729,8.022502177559982,1467.8867525010548,76.28684127463114,76.21628946189442,2.0244947200688443,14.682858630028022,54.40948287567975,0,1,train
2079,1,16.994733952708224,7.325881020986714,1339.2728796194278,59.10413390631846,82.9561159988412,1.9104420763273,16.819125868001883,60.062565409707375,0,1,train
2080,1,15.072333936038374,9.076606480980455,1324.4741200336036,66.83029796235205,78.28948696832958,1.9890466606702235,9.76228280865822,71.98314108176315,0,1,train
2081,1,17.022212562972086,8.526547779153681,1405.639828408067,59.14416166099382,81.26531863464456,1.792511660718335,19.269170787511104,32.43537202909289,0,1,train
2082,1,14.76180195973239,8.156312697815935,1533.490993645994,72.33199362300505,68.90925793965363,2.2388929610655333,2.8663121797779736,55.19104291186377,0,1,train
2083,1,15.177297213147307,7.9989288664625855,1348.0131962624491,64.72303237258832,72.130326834629,2.001858013661339,13.62961805824201,74.92609947464035,1,0,train
2084,1,13.016734409893258,7.539157321050116,1407.7275691875373,57.38546411299466,73.17611070448235,1.999013215059823,9.060885441798597,56.761144361850114,0,0,train
2085,1,15.961085968241973,8.739523484054907,1500.062683183642,64.68859088047175,77.38999693723468,1.9324866822727604,12.211286698472712,50.77805036885723,0,0,train
2086,1,14.14691420263765,9.614212255513266,1375.942790885038,66.80462248194665,71.22053881223475,1.819203166019264,9.906603828399916,81.91366295811603,0,0,train
2087,1,13.826182002901575,6.324159835448152,1441.1307475308008,66.97855766208477,71.36025066262843,1.9290157292601533,20.63648706874784,41.54576115195464,0,1,train
2088,1,16.500291565448112,11.14110928699676,1637.077372392438,60.62409130077395,76.05033037413457,2.5057444649847374,6.109206419188018,47.300162200988105,0,1,train
2089,1,14.287862988288706,7.650770524584632,1533.2990079778117,64.85182831458212,83.49530376198484,2.0205290205947546,14.306117075499222,64.50257691189742,0,1,train
2090,1,15.492523446206356,8.327818715815983,1452.0540589049542,59.85966093767945,77.5100094453328,1.65862748756139,8.660802837158444,34.46368984351402,0,1,train
2091,1,15.941161865746752,6.811618127843947,1542.3739676841344,66.57811165414192,76.63315981128396,1.930259672911975,7.673504182578323,44.298747183543554,0,1,train
2092,1,13.61562185578631,7.792087689933886,1490.2107594827864,58.83772804584887,76.83523396464985,2.0559623708604717,12.225213499470934,62.78923097167444,0,1,train
2093,1,14.894820583207576,7.463552961036285,1416.7626929506398,62.89219630674432,82.60315039735302,1.7866969779338435,15.347564196082402,41.50936004275332,1,2,train
2094,1,12.956231298473504,8.876759989154264,1437.945912455434,61.2498091117844,76.30788742032703,1.7020780775297994,5.919884640268985,51.50860353487008,1,2,train
2095,1,14.263771677827467,8.020929202389194,1455.022576980962,61.10484736795334,78.98733370237125,1.6615146172136737,18.813949943596768,62.30389170408221,0,2,train
2096,1,15.722473910909155,7.155668754919334,1505.150271997332,62.777793303322014,76.91025338776666,2.164466813914498,11.43249304644668,52.99685100239235,0,2,train
2097,1,14.467504742447009,7.799198354945052,1385.803640551365,63.610297954230845,77.36502275244399,1.9406967489784628,10.123177761049744,48.47065899587516,0,2,train
2098,1,15.338594433115862,8.193655316631492,1505.5739773326368,68.32381544862181,63.80338666717887,2.308866697394247,-1.0224102544016205,49.20838183095508,1,2,train
2099,1,14.99905981880388,7.564192647366045,1428.6157962748507,70.2902011745147,76.98879572106236,2.0370643317795625,1.994413061571601,57.4331406007412,2,1,train
2100,1,12.54164401076396,7.260150420431796,1402.2796559748176,55.69304338403613,71.45290055264837,2.371743038105432,15.788093405249064,51.64818338664209,0,1,train
2101,1,15.638841502740595,7.030638189952711,1462.107710646351,67.68468546418465,77.8522388707648,1.7930816373683236,5.379584652799473,81.16332343726839,0,1,train
2102,1,15.080027088347547,9.401578138999444,1556.62096991492,66.26441638565042,76.22138314485264,2.6297793290093745,4.907684850375379,49.05563950931596,0,1,train
2103,1,14.02343329722314,7.608500956215491,1587.0684789492402,66.2287083400092,85.56262016742471,1.7556106545740038,9.835171768904605,54.94231613481905,0,1,train
2104,1,15.485593920044002,7.128489405666842,1648.7688446403513,67.80855513959222,80.23850784438805,2.073032126495034,14.12442018864392,51.269474403227726,0,1,train
2105,1,13.597193166501064,8.88150858768395,1360.911519568561,64.24522258565553,72.82104046997357,1.8999903831491136,1.9713673969673309,59.55804265044563,1,0,train
2106,1,13.79194537320143,8.140192167800187,1424.0514858902036,64.74864781863951,65.94326257138107,2.1824556393952435,15.481705070539691,54.47916652586643,0,0,train
2107,1,15.658548553730444,9.19429457022006,1444.139447116175,62.90487207579852,70.93676472055475,2.4234363079979544,7.495047015950281,50.44788190300307,0,0,train
2108,1,15.100732791233478,7.692323203885553,1640.424189059023,59.190878510584994,80.75387649550476,2.0474675548253427,17.455274261084774,73.55359459371991,0,0,train
2109,1,13.208339046488218,7.028386975541453,1750.6549890652468,63.25055288034181,74.90431759107545,2.1403881954438053,9.806061584441537,49.78568041341127,0,0,train
2110,1,15.969182987362268,8.733518462471217,1534.6464227881015,60.76933545725451,80.05480592930579,1.8413077060737684,13.886782147925588,49.030143079113024,0,1,train
2111,1,15.12681867061064,6.973539287163452,1375.1707580858128,66.28977925676769,77.43169496885885,1.8757876854623343,15.871186097035412,82.13410175627911,0,1,train
2112,1,13.278952874370336,7.017583759519063,1456.9585291312717,71.8409451187429,79.50571815264612,2.324772282464429,18.26817608014929,54.65249195409085,0,2,train
2113,1,15.778973291451436,6.514667129098351,1597.6187637887197,80.29853135542328,78.89376392876423,1.8912133904899069,7.498835918128261,48.76485279553605,0,2,train
2114,1,13.19057947318829,6.546578638261821,1324.2866031631938,68.81217733599586,69.99086491114416,2.166774398285934,7.208983983652018,67.92496137364469,0,2,train
2115,1,15.746688959935312,7.638236567730269,1356.151362841774,62.09283566728836,77.70092236011925,1.9155191076206104,4.633944769250936,47.28615998665336,0,2,train
2116,1,15.720610548678934,5.71491550533065,1367.94037102534,71.46204465234365,73.88165362901042,1.6275573347102306,6.505669097790031,50.7659952747492,1,2,train
2117,1,14.252181503081278,8.989009724484097,1575.6512920286389,62.13569513464278,78.60296946438177,1.7816819177489522,10.808820601203056,52.103183637488215,0,2,train
2118,1,16.575681897225294,8.702204313922612,1595.6129041293257,59.89559149004245,78.93574524948268,2.180415248886353,6.742267115118922,67.79874528430793,2,0,train
2119,1,14.366592112277106,8.22245919110451,1549.2472246614288,64.13345076050224,72.53024156980655,2.1512723502041053,7.881560485375231,62.893138741555305,0,0,train
2120,1,13.65196574845497,8.099229623381072,1513.2508096842182,55.94600210840159,72.79488089738196,2.0511399076096284,12.14363996647034,57.95692791399834,0,0,train
2121,1,15.139006286953189,9.681819531750785,1426.2931463344603,60.18599392637357,85.50620555734888,2.236905207992116,13.183490684633687,53.16434313082612,0,0,train
2122,1,16.287068178381173,8.83565725118227,1462.2377178402696,61.82580437855538,72.20325260097842,1.740474892563835,13.923870152634542,69.67416351194692,0,0,train
2123,1,16.70907851153529,8.592857310833896,1575.1336652924613,69.26969399078988,73.793459027776,1.8936328315816788,3.930779029137309,45.4641367672977,0,0,train
2124,1,15.81748498077032,8.489239775412356,1303.3951587032082,67.21687991051188,83.61313830352275,1.3978954967372967,13.446912714878128,58.40641425243536,0,0,train
2125,1,15.48928747384981,6.520546666910257,1419.3188046318364,67.11531720562326,78.67931871880968,1.9486229541792468,2.8386125713399237,63.39963790756913,0,2,train
2126,1,13.73294877098586,8.642178716311886,1599.5909755304544,63.69883065186225,75.1668167195683,1.9041032127958677,8.449789878710238,68.18120249608393,0,2,train
2127,1,16.410312306590644,7.466454662615947,1678.3918606607483,64.9787395164003,87.94694858694524,2.028937226105007,12.88096375164211,73.99903441169559,0,2,train
2128,1,14.858859680556163,8.51413269999312,1418.3815828123884,65.76066859432058,69.45346233751002,1.6438236719839396,10.252133820697216,72.62277890671672,0,2,train
2129,1,14.566514717226775,8.135121485835917,1434.9909297886545,68.42376337292936,72.81206903902336,1.9495804913222383,9.15598272184274,92.67220176251814,0,2,train
2130,1,13.818809059404282,8.81662474326223,1436.5197316532613,67.30479320928652,83.23141691791989,1.7799806074844389,12.392498658979449,65.38963072655721,0,2,train
2131,1,16.731150580864472,7.770929356766497,1435.7766505957936,64.69603429765688,80.17358372012427,2.276291274254787,4.764534162514758,66.5817237152081,2,1,train
2132,1,16.329730791420417,8.938530735187864,1623.707794649883,68.29560237084424,69.53062057359881,1.9040945920033348,6.491337580912274,57.42725109857047,0,1,train
2133,1,14.831747738221065,8.302222990490787,1453.0220149916208,64.30683424825014,81.54065195513145,2.1917669066914285,8.95689380637926,65.48228280285886,0,1,train
2134,1,15.38984764937742,7.63675081774717,1584.7111207439402,63.88802924460172,71.7250775569564,1.7063956702465295,14.915892404995104,60.12390076194008,0,2,train
2135,1,16.105334689530928,9.668305663658336,1487.4380039323864,63.42901361021571,67.81776132115365,1.880305737442438,9.657573589623954,58.256173815373934,0,2,train
2136,1,16.734148024184435,7.392847033697622,1502.4863632753245,70.9338595199267,64.42617551773907,1.9493332517026511,15.044076775219477,53.8295021183975,0,2,train
2137,1,15.16916687482853,8.598899609720766,1629.463330374013,68.01250484904433,79.64564431265778,1.8237412532619983,12.909969022085868,64.89364985275438,1,2,train
2138,1,15.601006874301012,8.2258289494878,1673.3828962329417,62.35320934486106,65.06394556016556,1.9067341846859476,-3.3099007991136613,67.02149774082197,0,2,train
2139,1,15.194838818985597,7.302921087199303,1492.7670998697693,61.311868673645726,71.49468234510407,2.0973771900601146,5.49217252348242,52.318057649945175,0,2,train
2140,1,12.89919507919093,8.404087044827657,1454.2009193284907,64.3187980285646,81.29428555645339,2.060892504872475,6.899828665139021,63.93589891980971,2,1,train
2141,1,14.664960190618096,7.496197355528603,1463.5594300274067,66.47850412814294,76.37424619249137,1.7374141510997867,18.958816750063296,54.568418861461126,1,0,train
2142,1,13.740437271130258,8.357192878994939,1267.8514657922422,64.87115322061372,71.99821652868214,2.203257588551327,18.77655535316652,56.68947831249642,0,0,train
2143,1,14.355331017087869,7.88374027587342,1463.6318727922107,62.74594855044411,75.20569269381149,2.4989796159187287,13.344402801509911,56.48877258626439,0,0,train
2144,1,14.202480970997458,7.517392936454809,1494.730346032651,59.06361247028562,74.59904864824982,1.7791702151502768,15.06236170738611,58.99662396215832,0,2,train
2145,1,14.28186234123727,7.384607674245123,1605.3069717594913,65.7410148431395,71.48636467286353,2.003528361747004,16.894556215008414,62.93786688274723,0,2,train
2146,1,15.262961399800862,8.023266396923658,1458.3859241990035,63.28739964433019,68.33074540776391,2.107817349176036,11.17495100088679,60.69208249089033,0,2,train
2147,1,15.175542243835148,8.87550504984441,1490.861032794974,59.73396801978669,74.45707919109805,2.119618454555491,7.964840865269704,66.07255017754922,0,2,train
2148,1,15.273822930266508,9.5269340422558,1410.5515760455426,72.57496120382596,68.23890991290413,2.10661614807508,15.051059385391788,66.44434502695518,0,2,train
2149,1,15.34716303093213,8.81501591648732,1481.501926080766,55.36993466579695,70.32358506285732,2.136048586432425,11.673568552085396,76.62434938333641,0,2,train
2150,1,16.107499240118155,9.305645561840048,1322.2736201310354,67.38005400032813,68.46589329419426,2.351654431575056,12.20124015105199,51.76650461637364,2,0,train
2151,1,15.523299569843536,7.294590533179264,1529.2638886229656,66.32946021481646,75.69555660260049,1.810511200618756,8.580798046594051,62.357178119125145,0,0,train
2152,1,15.502651817603322,8.010939742575925,1489.6883187344797,67.68299716713672,75.88238321239746,2.2615445413952373,6.593780257529385,60.17995461854861,0,2,train
2153,1,15.1724198520914,8.246552095497318,1447.5463260999902,67.20812533907109,68.72799470136249,1.866893226598264,13.791223880773988,42.45129148457749,0,2,train
2154,1,13.999947424804189,8.410374333547791,1479.188772352462,64.44695779616431,74.74248339776668,1.7309383195826236,4.378621265310403,54.10804036613475,0,2,train
2155,1,13.485106500923704,8.384566853942069,1473.91077305132,65.3054881764455,71.06438224839867,2.096163154637825,5.880412963579495,60.78766229637341,0,2,train
2156,1,14.942990866524198,7.743829451371088,1445.5037374923754,69.99102490693122,70.97695590379338,2.0607463243334654,6.84084655052027,76.5904102310225,0,2,train
2157,1,14.23973760029652,8.869762058176292,1575.3912065192133,67.5393992253431,71.48083370965269,2.177094116588019,2.349345356283341,42.646892964072286,0,2,train
2158,1,11.963821893040596,6.328076226604403,1570.594134975191,72.10197247397339,74.5865012343687,2.161846390717513,10.545799701219693,60.36407406640269,2,1,train
2159,1,16.717580205044317,8.63936284348663,1784.700958895764,62.66195233291386,71.37662894158848,1.97143467228097,16.891786107112743,56.33880310624653,0,1,train
2160,1,14.02357340830846,8.067539779069946,1503.7335077110713,64.86041538016259,83.12009899736321,1.995968932730534,9.350476342507644,53.19632233510145,0,1,train
2161,1,16.223831554667903,8.373155600565065,1670.9290670684447,64.11345222564184,72.36984269605574,2.272272563740924,5.821931246353208,57.55936348622185,0,1,train
2162,1,12.474168314195392,8.491779889600691,1453.9812951102122,67.30211133992195,70.517652811249,2.239252197661375,14.56640309020142,65.68352148542643,1,0,train
2163,1,14.223766200517042,8.407893853789405,1581.0194606124346,65.3921054555258,75.49476383072013,1.7804096799353255,8.003687882715704,61.62191566460877,0,0,train
2164,1,14.693187203909655,6.3741587314164025,1587.5330234114583,66.6118868614726,63.56998734003187,2.0890037319817014,7.994115472827264,67.75943078736839,0,0,train
2165,1,17.985639811035313,9.220012823664396,1459.3407320631236,68.7962124212056,77.74445241057835,2.0566219273485067,12.573926851081398,51.87564324130706,0,2,train
2166,1,15.685558363217185,8.55463220064068,1487.347395047135,68.87457277456994,76.43139111540943,2.360889794397425,9.507773429116256,73.43008083736132,0,2,train
2167,1,15.142503898672013,8.263892518496581,1557.600345001284,74.05436616797246,72.80965540609503,1.9744196183003,9.903824554405372,36.84554662634383,0,2,train
2168,1,14.44736102103233,9.437235934158606,1416.2916430706462,72.34328206880497,79.81585108930105,2.382390380474891,20.915524225296437,63.70233168346624,0,2,train
2169,1,17.516646555793866,7.315702020596133,1318.4420710210486,61.12316207706713,71.1433692922132,1.8476045536586705,14.53753531485313,63.42784043823959,0,2,train
2170,1,15.614209694157092,7.914606339387013,1642.1460382726782,56.83851039328166,84.65296538846931,1.8909503621628936,8.079753791361401,47.77277962633251,0,2,train
2171,1,14.53165131144055,8.82153881730821,1392.4141438162133,62.94271745116759,78.05553047723012,1.773423437329145,2.134957286752498,60.6307767542924,2,1,train
2172,1,14.669821425229811,9.042006994360268,1475.2318541903498,68.25738623353756,75.84998020736087,2.0122329766313314,17.93612876912778,50.318689907476326,1,0,train
2173,1,15.510678883166038,6.390712913312566,1496.22582037914,66.92978368129316,72.04971663235972,1.7040270188982372,11.392293947237052,82.11242950282562,0,0,train
2174,1,15.44666658219018,6.406326874910899,1790.7815834408088,68.60532749214556,69.4919772280572,1.946416956161557,4.734189335473481,51.81349034776359,0,2,train
2175,1,13.177034073340376,8.409809445404422,1348.453773443453,64.7060258022237,76.58804435873081,1.9444319670754648,8.63316402612034,75.50923655807156,0,2,train
2176,1,15.1329284648275,8.481495320567124,1446.4835732832362,73.4522633479292,70.81446836626544,2.0566953208037964,14.241586098523028,59.22710499850618,0,2,train
2177,1,14.40087360045895,7.320629467373448,1482.9702717578548,66.12802230453083,74.28639397046231,2.204630085557822,9.286715239296354,66.74264847379148,0,2,train
2178,1,16.17116184812181,9.038560558113534,1494.8404113304236,67.58765481362329,78.21856864841311,2.4350533757759765,9.3448978797875,48.20128319452561,0,2,train
2179,1,14.718418192423067,8.05682236896371,1608.4064247007109,65.95014397038534,76.66701241761895,2.242266006047587,8.004549507287667,63.02431547199633,0,2,train
2180,1,14.529954814845132,8.320506412598638,1317.9340506800695,63.85454948308424,86.5867688280743,1.782778062734875,16.427502482422067,60.546561209126985,2,1,train
2181,1,16.245859081188346,7.477022899536854,1257.481084632272,68.47755746631667,75.39655738201404,2.062266836450142,10.27447799257356,71.59803362660917,0,1,train
2182,1,16.512234910665597,7.963058813532502,1225.8510570522624,66.94107495795537,74.00771780227981,1.6341811172157563,1.603959549731078,69.75107143288808,0,2,train
2183,1,15.796949988840254,8.933973708662363,1250.274304790709,65.71339429713537,82.4504387742399,1.8657532720358865,-0.6274010420959755,59.72330135040583,1,2,train
2184,1,17.843449814423224,8.554343296694595,1384.7780496077078,64.53939366957722,79.83572595872428,2.2504950741963863,9.670119140513352,65.22164488367214,0,2,train
2185,1,15.160611302155168,7.981833118594546,1793.818806715577,61.66690361252639,71.62144234920653,2.1388193493623517,7.024155004624104,57.085936386511065,0,2,train
2186,1,14.629161190625272,7.293827844306088,1417.0284916851808,63.42387534434228,68.29833397066429,1.9379099987081916,11.156630471716053,70.50420397092026,1,2,train
2187,1,12.867241910965834,8.85630464955668,1534.6101144948054,62.57627434659945,70.46142862406256,2.3456839332469377,20.61947357202558,57.071897706184494,0,2,train
2188,1,14.698780855946818,7.661072368650857,1514.1559266895797,68.51578158209809,73.16132208362016,2.0791395013216007,10.074080049652528,69.35494395878445,2,2,train
2189,1,14.571948215851418,7.196241885669986,1492.0258235102335,64.04571944753965,71.1716069100788,1.8447271957074889,14.07298288294894,64.23415855425178,0,2,train
2190,1,14.844939523499963,7.762258192564734,1572.5598751386203,60.83110232673729,77.67840411768577,2.3657016486028226,18.27569066899874,41.941230042523614,0,2,train
2191,1,17.2067827246151,6.313469940309664,1391.5243565841186,68.86565931901612,77.56521461682908,2.155384370952038,7.131222247978119,79.87534161023368,0,2,train
2192,1,14.515081308885629,7.131239042581817,1443.6212899945024,59.04389576994736,77.91787957742848,1.9972873674799727,15.643251144267918,35.53622920008764,0,2,train
2193,1,15.572085682554423,9.61828572495761,1455.874439048993,60.88012420794608,72.3759468283152,1.7334458450140455,17.143258903144474,93.7663390862728,0,2,train
2194,1,16.548408313010547,8.59868169665368,1421.8043555246377,70.16490171377195,72.11343875313423,2.27016938408014,8.795406094063159,57.20484960906796,2,2,train
2195,1,15.695267500252235,9.12728112343207,1428.2736094155653,64.4291486611976,71.94925127209927,1.989477625328725,13.492163910314876,43.45964499739298,1,2,train
2196,1,15.72060801015708,6.947092587530957,1391.9044224011484,56.40396586055299,78.1169435738777,1.838075376474951,11.798581148063295,46.97754704404308,2,2,train
2197,1,15.930072459302233,6.28955764987184,1490.22577592065,59.34816639567288,79.27647106601157,2.2667498097255034,12.522478384276532,54.42152144746563,0,2,train
2198,1,14.775444958409349,6.941549510578962,1476.218611785158,62.94571400431763,80.04551705864026,1.9261999621496932,8.618948093998371,74.11546705492435,0,2,train
2199,1,13.73653974392584,7.565236423497856,1391.1729940526625,75.85128358526794,79.31843034708486,1.7788863600964502,5.200306927258806,45.19100036867314,2,1,train
2200,1,16.160358347456494,7.543898484283554,1685.8774428572654,61.183784006696094,69.97774429307766,1.8674258780741864,17.47600637214399,44.32800063572829,0,1,train
2201,1,16.094243293842865,9.198713519465048,1499.2325060478213,64.24948600059133,71.94728659311374,1.7919505152642483,5.99769247590939,65.44531558407043,1,1,train
2202,1,13.75223768502804,8.005225181154422,1914.7895050333843,60.88449995276001,74.28869984666817,2.252277091616574,18.86562168284985,54.16710397405724,0,1,train
2203,1,14.62223402660761,7.757760654320933,1494.5529082902287,64.8754865681859,78.37012355414906,1.6474367555647569,1.9927997376106603,53.34805631535453,0,1,train
2204,1,14.80636656199962,7.600116211305949,1526.5979318108843,68.96434845079196,73.12735398421638,2.421355757753403,16.153485208684913,52.364731016473286,1,0,train
2205,1,13.067265857431062,7.750081515160471,1616.2261110571158,84.71165505403343,68.97845533730245,2.0846159920648706,7.144767110628292,80.47651903896849,0,0,train
2206,1,15.612705966739796,7.915226430427884,1441.0660741911672,73.4782430641536,81.53192782710013,1.9561075483958223,13.819315753237676,32.09064911016651,0,0,train
2207,1,15.081604248140057,9.241027333774849,1601.6479969386337,65.70140766470763,74.53218230844892,1.8560281981785327,4.272823248789304,53.73600210801072,0,0,train
2208,1,14.91239427119956,8.984731728456119,1445.922226235705,64.6383435999822,82.63036049815837,2.3084438846292827,14.888691177840789,56.50272898974846,0,0,train
2209,1,14.857055635461167,8.825977056437008,1367.804367806967,61.99539033539842,82.1136923377666,2.208211960988661,6.610973621263646,59.50526864676361,0,0,train
2210,1,15.862110857518,8.149070869244742,1459.2924526622753,69.3798774831566,62.90449350742187,2.2534784677294386,13.450050809816045,76.38600221180428,0,0,train
2211,1,15.047888782675216,7.718311679210871,1472.5167621942774,66.85251005414045,77.76471594599053,1.8713503137574865,6.169597719265352,53.90863911142437,0,0,train
2212,1,13.230644229196695,7.201538083718159,1596.7381840997457,70.34877800607923,71.61871071645689,1.6254264210332037,13.154592174048664,49.21261927611487,0,0,train
2213,1,14.699261340466634,7.726426456488976,1441.029470548877,64.48325111458236,71.95260903745296,2.044690857227803,9.882614614056104,52.99525560265271,0,0,train
2214,1,15.43334981172448,7.645918757892326,1455.344279155757,63.830625905719,79.50966394543097,2.314141497065232,19.11360679396241,52.65556268447612,0,0,train
2215,1,14.296263043275037,8.013835723222394,1427.983709632018,65.3534851083242,73.09765731941333,2.033530031077331,14.391027827183226,68.39247845390595,0,1,train
2216,1,14.759933482265456,8.997555891885199,1493.6845002692337,56.21406771788469,75.69344812431017,2.3632737624052447,6.50000630123084,75.48542572174233,0,1,train
2217,1,15.993766766790792,9.8224448028374,1537.7723229935891,59.76178756921684,75.94121008140259,1.8872468366293385,14.490395803858132,62.07247281764922,0,1,train
2218,1,12.748989744145252,6.570129759984584,1523.6303323736415,66.66365245545268,70.66387195796072,2.071455582752681,13.391778549528164,58.0529109976488,0,1,train
2219,1,14.857176952040584,8.259006159256652,1560.4638884549556,58.1015367603355,72.57244074350282,2.0259741334530297,2.02071010016737,73.69804545192592,0,1,train
2220,1,13.290741809090257,8.457559707513576,1482.9997708446358,58.77603777324664,76.24422108342762,1.964711201733337,14.034680880324828,43.730144458719685,0,2,train
2221,1,14.006566400866884,7.275560239896724,1528.945107285066,57.88331602559307,75.65371929509125,2.108210196812333,14.926100864045504,46.016429255397775,1,2,train
2222,1,15.278906400638368,11.13466533142463,1468.7414390099923,64.16754727195162,80.53961273758462,1.9896577401074655,11.254931842903703,42.4335376559269,0,2,train
2223,1,14.661813283017532,7.423974829523332,1691.7259534504071,72.31950393087162,77.77647095006807,2.265061799453548,13.992306694889413,61.81271159514056,0,2,train
2224,1,15.95398380980629,7.822799269316655,1529.9480454924922,54.83164280318899,76.57290182077053,2.210602481284485,5.451241631429397,67.555095749795,0,2,train
2225,1,14.959521579866689,6.429547748291879,1444.6559983199477,70.70407291106567,81.72566690923875,2.057206238713575,12.271840284860223,56.90080548936841,1,2,train
2226,1,15.124409458257656,7.816133351091733,1560.397769228422,60.84322349132447,81.08620458766232,1.9574839520018543,5.92130414068232,52.49935183548175,2,2,train
2227,1,12.844109260773624,8.26618433113747,1420.5935269656873,75.23884395293393,73.96314396531882,1.857931952666181,14.233158105165776,64.88012715401868,0,2,train
2228,1,15.98397104775006,7.087256161852654,1446.8788701318665,70.59728877357627,77.18396658038819,1.7997356299195864,10.170035847319724,79.03730227646594,1,2,train
2229,1,15.4190046004179,8.993636303933162,1512.712194506899,67.41930300100421,79.65671841840893,2.213138829040708,9.09615822995627,60.455587774671045,0,2,train
2230,1,15.471490178448963,7.695994747877964,1691.6548336667718,71.59775312725684,76.17186381669202,1.956630812286891,9.24021052221084,63.38774823899609,0,2,train
2231,1,15.778678146210554,7.6104001505182115,1597.629218671039,65.74617866590206,66.1436914600283,1.802273569879202,6.379184910366005,60.10243776287531,0,2,train
2232,1,15.61214875436608,7.457825077125084,1418.946243888731,68.08945503281323,75.66929937216811,1.986546428826128,10.485261814552109,51.529086906312784,2,2,train
2233,1,12.569067352984506,7.136635238231374,1442.325217453112,58.20811365747979,86.28953849400992,2.4494713817699187,6.577702552927507,72.68736457129773,0,2,train
2234,1,14.76529168305624,8.94512744316009,1416.6536113254094,61.81085523720535,85.40259337189863,2.0106751462052115,11.426587686337443,67.45306591554358,2,2,train
2235,1,13.112137762777651,8.702503019063357,1695.466254346249,58.77781976125653,74.54309369786029,2.1760962601828227,10.157087367332752,61.650995514932255,1,2,train
2236,1,16.084584787341278,7.699998683935843,1473.6319054203675,58.29292413538168,75.57977375240002,2.1309281454911155,9.69064011091993,74.0060606133776,0,2,train
2237,1,14.381882480841597,7.809784578648867,1679.2321330992445,72.02849505988392,74.28289988215752,1.871436113816172,1.195098900788139,50.88682734537927,2,1,train
2238,1,14.219264107137253,9.027233439920003,1642.0537556021102,54.9881807061257,81.43338663892175,1.8815352290712275,2.867999872167333,70.5922670923626,0,1,train
2239,1,16.06257200573336,8.589369607269571,1507.4851812215618,66.36760783737509,67.58963362258787,2.0314078340393538,10.356156987295073,50.9586115689852,0,1,train
2240,1,16.74186162139004,7.101690567743296,1216.726753570032,62.685527755719896,70.81975299450545,1.7012842869748066,16.50325102184621,46.636082716765856,0,1,train
2241,1,15.266826171080387,7.320709680372395,1277.2200442663418,72.38846436516076,73.57117641981822,1.776741965939772,11.374653905350437,62.044451705231744,0,1,train
2242,1,14.91371684810338,7.793484126225734,1558.8138749600448,65.5782228639629,69.67024859031454,2.190541515051517,12.951297576863254,74.74690936278802,1,0,train
